# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_electron
# 18 Ntot_electron
# 19 Zavg_electron
# 20 Ukin_electron
# 21 Urad_electron
# 22 Dens_ion
# 23 Ntot_ion
# 24 Zavg_ion
# 25 Ukin_ion
# 26 Urad_ion
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyXmax
# 76 PoyXmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw       Dens_electron       Ntot_electron       Zavg_electron       Ukin_electron       Urad_electron            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyXmax         PoyXmaxInst
    1.9200000000e+02    9.9999999999e-01    1.7593224900e+13    1.7593224900e+13    1.7897925058e+02    4.0700080153e+06    0.0000000000e+00    0.0000000000e+00    1.7593220830e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    2.1310179903e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    1.9389900249e+06    0.0000000000e+00    4.2006733878e+02    8.0895116525e+12    9.5037079395e+12    5.6514552448e+00    6.8754856170e+05    5.5012545844e+05   -3.1086216301e+00               48511    3.0341107513e+00               49136   -1.7705189756e+05               37211    1.7705927897e+05               37212   -1.9589036901e+05               13501    1.9589038524e+05               13496    7.5175409663e-02                   2    7.5175409663e-02                   2   -5.2718990163e+01                3612    5.2251112186e+01                3137   -4.9893857411e+01                 206    5.0087812887e+01                 387   -5.6499259425e-01               15029    5.0751113538e-01               16787   -4.8238052168e+00                 222    6.7913679634e+00               24745   -5.1557577221e+00                7055    7.3167264041e+00                 222   -3.3205318476e+00               24751    5.1763229152e+00                 221    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.9600000000e+02    9.9999999999e-01    1.9234838572e+13    1.9234838573e+13    1.7897925058e+02    4.2656577993e+06    0.0000000000e+00    0.0000000000e+00    1.9234834307e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    2.2258055086e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    2.0398522908e+06    0.0000000000e+00    4.0211200464e+02    8.8414622671e+12    1.0393370724e+13    5.6514552448e+00    7.3775838290e+05    5.7717135728e+05   -3.2064865263e+00               48521    2.7865235280e+00               49126   -1.8441867663e+05               37129    1.8442488252e+05               37128   -2.0464209544e+05               13559    2.0464393036e+05               13562    7.5175409663e-02                   2    7.5175409663e-02                   2   -5.3906888195e+01                3574    5.4472640410e+01                3103   -4.9479793875e+01                 198    5.0997804249e+01                 305   -5.3489750331e-01               13243    4.4403183165e-01               45623   -6.3626556537e+00                2081    6.1126907517e+00               24745   -4.6536086433e+00               32829    7.8115173009e+00                5878   -3.1904948297e+00               40456    6.6955635063e+00                5878    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.0000000000e+02    9.9999999999e-01    2.0993410581e+13    2.0993410581e+13    1.7897925058e+02    4.4698429496e+06    0.0000000000e+00    0.0000000000e+00    2.0993406111e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    2.3303096852e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    2.1395332644e+06    0.0000000000e+00    3.8605940902e+02    9.6413369070e+12    1.1352067805e+13    5.6514552448e+00    7.9297947181e+05    6.0515873800e+05   -3.0487192444e+00               48532    2.4757169453e+00               49143   -1.9179149821e+05               37143    1.9179730570e+05               37140   -2.1335941750e+05               13615    2.1336332261e+05               13616    7.5175409663e-02               12502    7.5175409663e-02               12502   -5.5607676534e+01                3560    5.6107144709e+01                3387   -4.9971537888e+01                1624    5.0916974705e+01                 287   -5.4808673908e-01               39388    6.7112729585e-01               45745   -5.5858494389e+00                2083    5.6767735503e+00                2410   -4.2693370723e+00               20951    7.3317696015e+00                5878   -2.8275671332e+00               27001    6.6238132365e+00               21271    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.0400000000e+02    9.9999999999e-01    2.2877511206e+13    2.2877511206e+13    1.7897925058e+02    4.6864468704e+06    0.0000000000e+00    0.0000000000e+00    2.2877506520e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    2.4401052793e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    2.2463415911e+06    0.0000000000e+00    3.7336106086e+02    1.0491416556e+13    1.2386088476e+13    5.6514552448e+00    8.5331444422e+05    6.3385148700e+05   -2.6565979384e+00               48521    2.4147527556e+00               16220   -1.9905646586e+05               37141    1.9906081608e+05               37142   -2.2197010280e+05               13659    2.2197565447e+05               13658    7.5175409663e-02                   2    7.5175409663e-02                   2   -5.7276593893e+01                3560    5.9442115815e+01                3369   -5.0621769424e+01                1594    5.0709330651e+01                1367   -4.5567497896e-01               35808    4.9460094128e-01               49211   -6.0101822418e+00                2081    5.1425329568e+00               43804   -4.5305753315e+00               32821    6.8271963087e+00               43803   -3.0445273512e+00               16372    6.3485358367e+00               43803    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.0800000000e+02    9.9999999999e-01    2.4896485116e+13    2.4896485116e+13    1.7897925058e+02    4.9088316689e+06    0.0000000000e+00    0.0000000000e+00    2.4896480207e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    2.5530351177e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    2.3557965512e+06    0.0000000000e+00    3.6396379717e+02    1.1394108946e+13    1.3502369679e+13    5.6514552448e+00    9.1872037993e+05    6.6320436602e+05   -2.2935602626e+00               48513    2.4060649263e+00               16214   -2.0604279372e+05               37145    2.0604487079e+05               37146   -2.3036266569e+05               13683    2.3036937088e+05               13682    7.5175409663e-02               12502    7.5175409663e-02               12502   -5.8891177047e+01                3544    6.1998670284e+01                3373   -5.0679749014e+01                1586    5.2580367635e+01                1331   -5.0629995289e-01               22462    4.4519480353e-01               12652   -6.1530592816e+00                2085    5.7492680047e+00                1507   -4.9795484680e+00               28089    7.1401376037e+00               21274   -3.4207966965e+00               24339    5.3373849620e+00               43813    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.1200000000e+02    9.9999999999e-01    2.7060393241e+13    2.7060393242e+13    1.7897925058e+02    5.1387499356e+06    0.0000000000e+00    0.0000000000e+00    2.7060388103e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    2.6669504503e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    2.4717994853e+06    0.0000000000e+00    3.5832178307e+02    1.2351907637e+13    1.4708478783e+13    5.6514552448e+00    9.8866209561e+05    6.9346389210e+05   -2.2769274876e+00               48430    2.5377658973e+00                1550   -2.1459301043e+05                 143    2.1459929584e+05                 142   -2.3840914289e+05               13707    2.3841473551e+05               13710    7.5175409663e-02                   2    7.5175409663e-02                   2   -6.3571907705e+01                8932    6.3922024353e+01                9039   -5.3462058967e+01               35852    5.4320268448e+01                1319   -4.5063515892e-01               39349    4.6138567188e-01               46046   -7.1858661927e+00                2080    6.2229623770e+00               26149   -5.0520137420e+00               20947    7.2913476187e+00               21282   -3.5664467266e+00                2401    5.2444105961e+00               22452    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.1600000000e+02    9.9999999999e-01    2.9380036343e+13    2.9380036343e+13    1.7897925058e+02    5.3748708958e+06    0.0000000000e+00    0.0000000000e+00    2.9380030969e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    2.7857910310e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    2.5890798648e+06    0.0000000000e+00    3.5651984906e+02    1.3367468415e+13    1.6012560766e+13    5.6514552448e+00    1.0620346481e+06    7.2500570056e+05   -2.2146187539e+00               48424    2.5809419657e+00                1539   -2.2309422737e+05                 131    2.2310192071e+05                 132   -2.4613973544e+05               13711    2.4614419681e+05               13710    7.5175409663e-02               12502    7.5175409663e-02               12502   -6.8879389247e+01                8924    6.8877474481e+01                9049   -5.5125881290e+01               35870    5.5454990718e+01                1293   -4.8339836619e-01               39304    5.2981236770e-01               38341   -6.3507840853e+00                2084    6.2588451800e+00                2397   -5.3870673228e+00               40486    7.9243689582e+00               21288   -3.1482352090e+00                2408    4.9694206301e+00                1507    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.2000000000e+02    9.9999999999e-01    3.1866918993e+13    3.1866918994e+13    1.7897925058e+02    5.6167669154e+06    0.0000000000e+00    0.0000000000e+00    3.1866913377e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    2.9073487414e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    2.7094181740e+06    0.0000000000e+00    3.5812653393e+02    1.4443655958e+13    1.7423255523e+13    5.6514552448e+00    1.1376277536e+06    7.5816350686e+05   -2.1474499941e+00               48406    2.5704879136e+00                1534   -2.3141961745e+05                 105    2.3142833888e+05                 106   -2.5360045160e+05               13695    2.5360213128e+05               13696    7.5175409663e-02               12502    7.5175409663e-02               12502   -7.2655222613e+01                8928    7.1669783949e+01                9029   -5.6456723606e+01               35770    5.6749895464e+01                1089   -4.1553834067e-01               18443    5.1625542894e-01               38354   -7.7071759804e+00                2094    6.4325472600e+00                2396   -5.8788473133e+00               20937    9.3459317417e+00               21292   -2.9578815782e+00                2435    6.0628641915e+00               21291    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.2400000000e+02    9.9999999999e-01    3.4533073122e+13    3.4533073122e+13    1.7897925058e+02    5.8763687639e+06    0.0000000000e+00    0.0000000000e+00    3.4533067245e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    3.0370063427e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    2.8393624213e+06    0.0000000000e+00    3.6249290284e+02    1.5583588580e+13    1.8949476658e+13    5.6514552448e+00    1.2137112505e+06    7.9316834736e+05   -2.1364466975e+00               48414    2.5028990050e+00                1526   -2.3950681015e+05                 101    2.3951556810e+05                 102   -2.6083220202e+05               13685    2.6083424817e+05               13686    7.5175409663e-02                   2    7.5175409663e-02                   2   -7.4562200514e+01                8950    7.3436537286e+01                9053   -5.8936553255e+01               23408    5.8977753882e+01               23279   -5.0702217867e-01               15560    4.7551405875e-01                2952   -8.0545788862e+00                2099    6.2179417220e+00                2394   -5.8597175188e+00               16608    7.2711237742e+00               21294   -3.1199083777e+00               16369    6.6038515303e+00               24336    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.2800000000e+02    1.0000000000e+00    3.7390884190e+13    3.7390884191e+13    1.7897925058e+02    6.1455977591e+06    0.0000000000e+00    0.0000000000e+00    3.7390878045e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    3.1735579292e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    2.9720398299e+06    0.0000000000e+00    3.7087170704e+02    1.6790739240e+13    2.0600136686e+13    5.6514552448e+00    1.2887303602e+06    8.3011028927e+05   -2.0784834613e+00               48404    2.3021895884e+00                1533   -2.4725534907e+05                  99    2.4726487164e+05                  98   -2.6772051933e+05               13683    2.6772261538e+05               13686    7.5175409663e-02               12502    7.5175409663e-02               12502   -7.6088344578e+01                8934    7.4410988699e+01                9183   -5.9833123981e+01               23404    5.9856601963e+01               23179   -5.0207419054e-01               13738    4.9394865347e-01               38744   -7.3491463191e+00                2102    5.9045813779e+00                2395   -9.0507020931e+00               16606    6.5649898161e+00               21300   -3.0492534380e+00               16370    5.0789784366e+00               24337    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.3200000000e+02    1.0000000000e+00    4.0452777012e+13    4.0452777012e+13    1.7897925058e+02    6.4271742071e+06    0.0000000000e+00    0.0000000000e+00    4.0452770585e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    3.3158176308e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    3.1113565763e+06    0.0000000000e+00    3.8267678756e+02    1.8068889612e+13    2.2383878742e+13    5.6514552448e+00    1.3614753708e+06    8.6888228956e+05   -2.0989391168e+00               38711    2.3756027509e+00                3318   -2.5471411667e+05                 115    2.5472410347e+05                 114   -2.7424083896e+05               13685    2.7424396416e+05               13684    7.5175409663e-02               12502    7.5175409663e-02               12502   -7.7175750983e+01                8766    7.6192384101e+01                9431   -6.0807196347e+01               23446    5.9973139964e+01               23253   -4.2516530561e-01                7032    5.0137995581e-01               46808   -6.5311869922e+00                2113    6.5022832338e+00                2394   -8.5243126129e+00               20935    7.6727463838e+00               41155   -4.0790211211e+00               16371    6.4111958471e+00               16610    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.3600000000e+02    1.0000000000e+00    4.3731062818e+13    4.3731062819e+13    1.7897925058e+02    6.7094262088e+06    0.0000000000e+00    0.0000000000e+00    4.3731056109e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    3.4612528509e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    3.2481733579e+06    0.0000000000e+00    3.9817337139e+02    1.9422182253e+13    2.4308871515e+13    5.6514552448e+00    1.4315048431e+06    9.0934721523e+05   -2.1453165729e+00                2078    2.6071352566e+00                3312   -2.6202328941e+05                 179    2.6203177870e+05                 180   -2.8029919817e+05               13685    2.8030410294e+05               13686    7.5175409663e-02                   2    7.5175409663e-02                   2   -7.9066834425e+01                8572    7.8552902140e+01                9421   -6.1295501236e+01               23464    6.0801126009e+01               23205   -4.3268280851e-01               26104    5.4920288116e-01               38389   -6.2443579612e+00                2118    5.4365855119e+00                2388   -7.8613010665e+00               20923    7.7977189201e+00               41155   -3.1398888438e+00               16374    5.8860402745e+00               16612    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.4000000000e+02    1.0000000000e+00    4.7237715831e+13    4.7237715832e+13    1.7897925058e+02    7.0117874299e+06    0.0000000000e+00    0.0000000000e+00    4.7237708820e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    3.6135885475e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    3.3981988823e+06    0.0000000000e+00    4.1744831594e+02    2.0854976277e+13    2.6382730092e+13    5.6514552448e+00    1.4990077221e+06    9.5110167750e+05   -2.2224872790e+00                2085    2.6871444239e+00                3287   -2.6966216745e+05                 379    2.6966993299e+05                 380   -2.8586409204e+05               13697    2.8587101643e+05               13698    7.5175409663e-02                   2    7.5175409663e-02                   2   -8.0549455668e+01                8554    7.9697133345e+01                9453   -6.2237063727e+01               23460    6.2280549957e+01               22853   -5.0761550344e-01               13426    4.3668271678e-01               38413   -7.0177152902e+00                2126    5.4912534695e+00               16023   -1.0928060826e+01               20937    7.8917834492e+00               41157   -4.4103782333e+00               16008    5.4462800272e+00               20931    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.4400000000e+02    1.0000000000e+00    5.0984233758e+13    5.0984233758e+13    1.7897925058e+02    7.3148082931e+06    0.0000000000e+00    0.0000000000e+00    5.0984226444e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    3.7674674474e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    3.5473408457e+06    0.0000000000e+00    4.4078631397e+02    2.2371745405e+13    2.8612478479e+13    5.6514552448e+00    1.5648279179e+06    9.9373708386e+05   -2.3248884365e+00                2085    2.8054349536e+00                3284   -2.7943417069e+05               35851    2.7943178125e+05               35850   -2.9109662541e+05               13741    2.9110363395e+05               13740    7.5175409663e-02               12502    7.5175409663e-02               12502   -8.1645961860e+01                8546    8.0296833570e+01                9527   -6.6305019356e+01               22314    6.4046160588e+01               22779   -5.1468401149e-01               12838    5.0536622446e-01               38423   -6.3828660724e+00                2131    7.7678686441e+00               16023   -1.1834533734e+01               20937    7.1353237114e+00               41155   -3.4715463207e+00               16009    7.1073693114e+00               16024    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.4800000000e+02    1.0000000000e+00    5.4981955414e+13    5.4981955415e+13    1.7897925058e+02    7.6255105559e+06    0.0000000000e+00    0.0000000000e+00    5.4981947789e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    3.9159427803e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    3.7095677756e+06    0.0000000000e+00    4.6689378087e+02    2.3977134672e+13    3.1004810451e+13    5.6514552448e+00    1.6295812732e+06    1.0367210822e+06   -2.2907500300e+00                2083    2.8487402440e+00                3253   -2.8961243951e+05               35833    2.8960833463e+05               35832   -2.9621580317e+05               13803    2.9622277393e+05               13802    7.5175409663e-02                   2    7.5175409663e-02                   2   -8.2312902301e+01                8524    8.2263446513e+01                9653   -6.9462974305e+01               22374    6.6082988537e+01               22489   -4.4853051305e-01               18419    5.1132595465e-01                1386   -4.6848941536e+00                2137    8.3232422688e+00               16025   -1.0338929528e+01               16026    7.1475109247e+00               41157   -3.3797855910e+00                2358    6.9623678799e+00               16026    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.5200000000e+02    1.0000000000e+00    5.9241845000e+13    5.9241845000e+13    1.7897925058e+02    7.9400097438e+06    0.0000000000e+00    0.0000000000e+00    5.9241837060e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    4.0740984009e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    3.8659113430e+06    0.0000000000e+00    4.9380868199e+02    2.5675747359e+13    3.3566086927e+13    5.6514552448e+00    1.6936309760e+06    1.0798442935e+06   -2.2712450682e+00                2092    2.8760911329e+00                3264   -2.9972224797e+05               35825    2.9971833874e+05               35824   -3.0543906062e+05                3792    3.0543358200e+05                3791    7.5175409663e-02                   2    7.5175409663e-02                   2   -8.3388180917e+01                8514    8.4166619040e+01                9613   -7.0877065928e+01               22384    6.8324368539e+01               22531   -4.8004621963e-01                9456    5.5706450999e-01               39560   -5.0549716508e+00               16390    6.8998471466e+00               16027   -8.2639717090e+00               16028    7.3986442328e+00               16391   -4.2241965184e+00               16384    5.8147722792e+00               16028    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.5600000000e+02    1.0000000000e+00    6.3774632241e+13    6.3774632241e+13    1.7897925058e+02    8.2885680613e+06    0.0000000000e+00    0.0000000000e+00    6.3774623952e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    4.2534971928e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    4.0350708685e+06    0.0000000000e+00    5.1949289411e+02    2.7472112475e+13    3.6302508597e+13    5.6514552448e+00    1.7573775465e+06    1.1230750566e+06   -2.2767975895e+00                2097    2.8558889762e+00               48779   -3.0970065880e+05               35819    3.0969585337e+05               35818   -3.1714370767e+05                3778    3.1713821123e+05                3777    7.5175409663e-02                   2    7.5175409663e-02                   2   -8.5039169173e+01                9908    8.5968573377e+01                9537   -7.1859829531e+01               22364    7.0065883385e+01               22503   -4.3170970300e-01               17797    4.7267590083e-01               19670   -6.2837208786e+00               16392    6.2878105467e+00               26113   -7.6347343850e+00               16028    6.0311577675e+00               26116   -3.5424314998e+00                2347    5.0196419043e+00               25671    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.6000000000e+02    1.0000000000e+00    6.8590747802e+13    6.8590747802e+13    1.7897925058e+02    8.6219747838e+06    0.0000000000e+00    0.0000000000e+00    6.8590739180e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    4.4264102808e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    4.1955645030e+06    0.0000000000e+00    5.4319402805e+02    2.9370655422e+13    3.9220080770e+13    5.6514552448e+00    1.8210852374e+06    1.1665790141e+06   -2.1680219206e+00               20097    2.8383494187e+00               48788   -3.1945404826e+05               35807    3.1944960527e+05               35808   -3.2845002031e+05                3762    3.2844530187e+05                3761    7.5175409663e-02                   2    7.5175409663e-02                   2   -8.7101452471e+01                9926    8.7412450965e+01                9503   -7.1276093018e+01               22356    7.0586544237e+01               22603   -5.7826637790e-01                9804    5.1498838934e-01                2323   -4.9868990024e+00               16396    7.0787223778e+00               26111   -6.5593220312e+00               20961    6.1837848003e+00               16395   -2.8235309088e+00               21317    4.9655598127e+00               25672    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.6400000000e+02    1.0000000000e+00    7.3700573642e+13    7.3700573642e+13    1.7897925058e+02    8.9841044497e+06    0.0000000000e+00    0.0000000000e+00    7.3700564658e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    4.6022417985e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    4.3818626512e+06    0.0000000000e+00    5.6495403235e+02    3.1375774222e+13    4.2324787340e+13    5.6514552448e+00    1.8856197238e+06    1.2104046743e+06   -2.2563088934e+00               20106    2.8206902122e+00               48799   -3.2892326536e+05               35801    3.2891877450e+05               35802   -3.3934042966e+05                3752    3.3933554775e+05                3751    7.5175409663e-02               12502    7.5175409663e-02               12502   -8.7609113571e+01                9924    8.8259672386e+01                9427   -7.1115339007e+01               22330    7.1236789280e+01               22569   -4.5890715764e-01               38770    5.3331623127e-01                2326   -4.7232587207e+00               23774    7.2320311671e+00               26109   -6.3252748627e+00               20965    7.6616592842e+00               16399   -2.6981736800e+00               16417    5.7517761347e+00               25675    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
